Tamanho da árvore,Depreciação
5454,33.15
5455,33.1439
5456,33.1378
5457,33.1501
5458,33.144
5459,33.1379
5460,33.1502
5461,33.1441
5462,33.138
5463,33.1503
5464,33.1442
5465,33.1382
5466,33.1504
5467,33.1443
5468,33.1383
5469,33.1505
5470,33.1444
5471,33.1384
5472,33.1506
5473,33.1445
5474,33.1385
5475,33.1507
5476,33.1446
5477,33.1386
5478,33.1508
5479,33.1447
5480,33.1387
5481,33.1509
5482,33.1448
5483,33.1388
5484,33.151
5485,33.1449
5486,33.1389
5487,33.1511
5488,33.145
5489,33.139
5490,33.1512
5491,33.1451
5492,33.1391
5493,33.1513
5494,33.1452
5495,33.1392
5496,33.1514
5497,33.1454
5498,33.1393
5499,33.1515
5500,33.1455
5501,33.1394
5502,33.1516
5503,33.1456
5504,33.1395
5505,33.1517
5506,33.1457
5507,33.1396
5508,33.1518
5509,33.1458
5510,33.1397
5511,33.1519
5512,33.1459
5513,33.1399
5514,33.152
5515,33.146
5516,33.14
5517,33.1521
5518,33.1461
5519,33.1401
5520,33.1522
5521,33.1462
5522,33.1402
5523,33.1523
5524,33.1463
5525,33.1403
5526,33.1524
5527,33.1464
5528,33.1404
5529,33.1525
5530,33.1465
5531,33.1405
5532,33.1526
5533,33.1466
5534,33.1406
5535,33.1527
5536,33.1467
5537,33.1407
5538,33.1528
5539,33.1468
5540,33.1408
5541,33.1529
5542,33.1469
5543,33.1409
5544,33.153
5545,33.147
5546,33.141
5547,33.1531
5548,33.1471
5549,33.1411
5550,33.1532
5551,33.1472
5552,33.1412
5553,33.1533
5554,33.1473
5555,33.1413
5556,33.1533
5557,33.1474
5558,33.1414
5559,33.1534
5560,33.1475
5561,33.1415
5562,33.1535
5563,33.1476
5564,33.1416
5565,33.1536
5566,33.1477
5567,33.1417
5568,33.1537
5569,33.1478
5570,33.1418
5571,33.1538
5572,33.1479
5573,33.1419
5574,33.1539
5575,33.148
5576,33.142
5577,33.154
5578,33.1481
5579,33.1421
5580,33.1541
5581,33.1482
5582,33.1422
5583,33.1542
5584,33.1483
5585,33.1423
5586,33.1543
5587,33.1484
5588,33.1424
5589,33.1544
5590,33.1485
5591,33.1426
5592,33.1545
5593,33.1486
5594,33.1427
5595,33.1546
5596,33.1487
5597,33.1428
5598,33.1547
5599,33.1488
5600,33.1429
5601,33.1548
5602,33.1489
5603,33.143
5604,33.1549
5605,33.149
5606,33.1431
5607,33.155
5608,33.1491
5609,33.1432
5610,33.1551
5611,33.1492
5612,33.1433
5613,33.1552
5614,33.1493
5615,33.1434
5616,33.1553
5617,33.1494
5618,33.1435
5619,33.1554
5620,33.1495
5621,33.1436
5622,33.1555
5623,33.1496
5624,33.1437
5625,33.1556
5626,33.1497
5627,33.1438
5628,33.1557
5629,33.1498
5630,33.1439
5631,33.1557
5632,33.1499
5633,33.144
5634,33.1558
5635,33.15
5636,33.1441
5637,33.1559
5638,33.1501
5639,33.1442
5640,33.156
5641,33.1502
5642,33.1443
5643,33.1561
5644,33.1502
5645,33.1444
5646,33.1562
5647,33.1503
5648,33.1445
5649,33.1563
5650,33.1504
5651,33.1446
5652,33.1564
5653,33.1505
5654,33.1447
5655,33.1565
5656,33.1506
5657,33.1448
5658,33.1566
5659,33.1507
5660,33.1449
5661,33.1567
5662,33.1508
5663,33.145
5664,33.1568
5665,33.1509
5666,33.1451
5667,33.1569
5668,33.151
5669,33.1452
5670,33.157
5671,33.1511
5672,33.1453
5673,33.1571
5674,33.1512
5675,33.1454
5676,33.1572
5677,33.1513
5678,33.1455
5679,33.1572
5680,33.1514
5681,33.1456
5682,33.1573
5683,33.1515
5684,33.1457
5685,33.1574
5686,33.1516
5687,33.1458
5688,33.1575
5689,33.1517
5690,33.1459
5691,33.1576
5692,33.1518
5693,33.146
5694,33.1577
5695,33.1519
5696,33.1461
5697,33.1578
5698,33.152
5699,33.1462
5700,33.1579
5701,33.1521
5702,33.1463
5703,33.158
5704,33.1522
5705,33.1464
5706,33.1581
5707,33.1523
5708,33.1465
5709,33.1582
5710,33.1524
5711,33.1466
5712,33.1583
5713,33.1525
5714,33.1467
5715,33.1584
5716,33.1526
5717,33.1468
5718,33.1584
5719,33.1526
5720,33.1469
5721,33.1585
5722,33.1527
5723,33.147
5724,33.1586
5725,33.1528
5726,33.147
5727,33.1587
5728,33.1529
5729,33.1471
5730,33.1588
5731,33.153
5732,33.1472
5733,33.1589
5734,33.1531
5735,33.1473
5736,33.159
5737,33.1532
5738,33.1474
5739,33.1591
5740,33.1533
5741,33.1475
5742,33.1592
5743,33.1534
5744,33.1476
5745,33.1593
5746,33.1535
5747,33.1477
5748,33.1594
5749,33.1536
5750,33.1478
5751,33.1595
5752,33.1537
5753,33.1479
5754,33.1595
5755,33.1538
5756,33.148
5757,33.1596
5758,33.1539
5759,33.1481
5760,33.1597
5761,33.154
5762,33.1482
5763,33.1598
5764,33.1541
5765,33.1483
5766,33.1599
5767,33.1542
5768,33.1484
5769,33.16
5770,33.1542
5771,33.1485
5772,33.1601
5773,33.1543
5774,33.1486
5775,33.1602
5776,33.1544
5777,33.1487
5778,33.1603
5779,33.1545
5780,33.1488
5781,33.1604
5782,33.1546
5783,33.1489
5784,33.1604
5785,33.1547
5786,33.149
5787,33.1605
5788,33.1548
5789,33.1491
5790,33.1606
5791,33.1549
5792,33.1492
5793,33.1607
5794,33.155
5795,33.1493
5796,33.1608
5797,33.1551
5798,33.1494
5799,33.1609
5800,33.1552
5801,33.1495
5802,33.161
5803,33.1553
5804,33.1496
5805,33.1611
5806,33.1554
5807,33.1496
5808,33.1612
5809,33.1554
5810,33.1497
5811,33.1612
5812,33.1555
5813,33.1498
5814,33.1613
5815,33.1556
5816,33.1499
5817,33.1614
5818,33.1557
5819,33.15
5820,33.1615
5821,33.1558
5822,33.1501
5823,33.1616
5824,33.1559
5825,33.1502
5826,33.1617
5827,33.156
5828,33.1503
5829,33.1618
5830,33.1561
5831,33.1504
5832,33.1619
5833,33.1562
5834,33.1505
5835,33.162
5836,33.1563
5837,33.1506
5838,33.162
5839,33.1564
5840,33.1507
5841,33.1621
5842,33.1565
5843,33.1508
5844,33.1622
5845,33.1565
5846,33.1509
5847,33.1623
5848,33.1566
5849,33.151
5850,33.1624
5851,33.1567
5852,33.1511
5853,33.1625
5854,33.1568
5855,33.1512
5856,33.1626
5857,33.1569
5858,33.1512
5859,33.1627
5860,33.157
5861,33.1513
5862,33.1627
5863,33.1571
5864,33.1514
5865,33.1628
5866,33.1572
5867,33.1515
5868,33.1629
5869,33.1573
5870,33.1516
5871,33.163
5872,33.1574
5873,33.1517
5874,33.1631
5875,33.1574
5876,33.1518
5877,33.1632
5878,33.1575
5879,33.1519
5880,33.1633
5881,33.1576
5882,33.152
5883,33.1634
5884,33.1577
5885,33.1521
5886,33.1634
5887,33.1578
5888,33.1522
5889,33.1635
5890,33.1579
5891,33.1523
5892,33.1636
5893,33.158
5894,33.1524
5895,33.1637
5896,33.1581
5897,33.1525
5898,33.1638
5899,33.1582
5900,33.1525
5901,33.1639
5902,33.1583
5903,33.1526
5904,33.164
5905,33.1583
5906,33.1527
5907,33.164
5908,33.1584
5909,33.1528
5910,33.1641
5911,33.1585
5912,33.1529
5913,33.1642
5914,33.1586
5915,33.153
5916,33.1643
5917,33.1587
5918,33.1531
5919,33.1644
5920,33.1588
5921,33.1532
5922,33.1645
5923,33.1589
5924,33.1533
5925,33.1646
5926,33.159
5927,33.1534
5928,33.1646
5929,33.159
5930,33.1535
5931,33.1647
5932,33.1591
5933,33.1535
5934,33.1648
5935,33.1592
5936,33.1536
5937,33.1649
5938,33.1593
5939,33.1537
5940,33.165
5941,33.1594
5942,33.1538
5943,33.1651
5944,33.1595
5945,33.1539
5946,33.1652
5947,33.1596
5948,33.154
5949,33.1652
5950,33.1597
5951,33.1541
5952,33.1653
5953,33.1598
5954,33.1542
5955,33.1654
5956,33.1598
5957,33.1543
5958,33.1655
5959,33.1599
5960,33.1544
5961,33.1656
5962,33.16
5963,33.1545
5964,33.1657
5965,33.1601
5966,33.1545
5967,33.1657
5968,33.1602
5969,33.1546
5970,33.1658
5971,33.1603
5972,33.1547
5973,33.1659
5974,33.1604
5975,33.1548
5976,33.166
5977,33.1604
5978,33.1549
5979,33.1661
5980,33.1605
5981,33.155
5982,33.1662
5983,33.1606
5984,33.1551
5985,33.1662
5986,33.1607
5987,33.1552
5988,33.1663
5989,33.1608
5990,33.1553
5991,33.1664
5992,33.1609
5993,33.1553
5994,33.1665
5995,33.161
5996,33.1554
5997,33.1666
5998,33.1611
5999,33.1555
6000,33.1667
6001,33.1611
6002,33.1556
6003,33.1667
6004,33.1612
6005,33.1557
6006,33.1668
6007,33.1613
6008,33.1558
6009,33.1669
6010,33.1614
6011,33.1559
6012,33.167
6013,33.1615
6014,33.156
6015,33.1671
6016,33.1616
6017,33.1561
6018,33.1672
6019,33.1617
6020,33.1561
6021,33.1672
6022,33.1617
6023,33.1562
6024,33.1673
6025,33.1618
6026,33.1563
6027,33.1674
6028,33.1619
6029,33.1564
6030,33.1675
6031,33.162
6032,33.1565
6033,33.1676
6034,33.1621
6035,33.1566
6036,33.1677
6037,33.1622
6038,33.1567
6039,33.1677
6040,33.1623
6041,33.1568
6042,33.1678
6043,33.1623
6044,33.1568
6045,33.1679
6046,33.1624
6047,33.1569
6048,33.168
6049,33.1625
6050,33.157
6051,33.1681
6052,33.1626
6053,33.1571
6054,33.1682
6055,33.1627
6056,33.1572
6057,33.1682
6058,33.1628
6059,33.1573
6060,33.1683
6061,33.1628
6062,33.1574
6063,33.1684
6064,33.1629
6065,33.1575
6066,33.1685
6067,33.163
6068,33.1575
6069,33.1686
6070,33.1631
6071,33.1576
6072,33.1686
6073,33.1632
6074,33.1577
6075,33.1687
6076,33.1633
6077,33.1578
6078,33.1688
6079,33.1633
6080,33.1579
6081,33.1689
6082,33.1634
6083,33.158
6084,33.169
6085,33.1635
6086,33.1581
6087,33.169
6088,33.1636
6089,33.1582
6090,33.1691
6091,33.1637
6092,33.1582
6093,33.1692
6094,33.1638
6095,33.1583
6096,33.1693
6097,33.1639
6098,33.1584
6099,33.1694
6100,33.1639
6101,33.1585
6102,33.1695
6103,33.164
6104,33.1586
6105,33.1695
6106,33.1641
6107,33.1587
6108,33.1696
6109,33.1642
6110,33.1588
6111,33.1697
6112,33.1643
6113,33.1588
6114,33.1698
6115,33.1643
6116,33.1589
6117,33.1699
6118,33.1644
6119,33.159
6120,33.1699
6121,33.1645
6122,33.1591
6123,33.17
6124,33.1646
6125,33.1592
6126,33.1701
6127,33.1647
6128,33.1593
6129,33.1702
6130,33.1648
6131,33.1594
6132,33.1703
6133,33.1648
6134,33.1594
6135,33.1703
6136,33.1649
6137,33.1595
6138,33.1704
6139,33.165
6140,33.1596
6141,33.1705
6142,33.1651
6143,33.1597
6144,33.1706
6145,33.1652
6146,33.1598
6147,33.1707
6148,33.1653
6149,33.1599
6150,33.1707
6151,33.1653
6152,33.1599
6153,33.1708
6154,33.1654
6155,33.16
6156,33.1709
6157,33.1655
6158,33.1601
6159,33.171
6160,33.1656
6161,33.1602
6162,33.171
6163,33.1657
6164,33.1603
6165,33.1711
6166,33.1657
6167,33.1604
6168,33.1712
6169,33.1658
6170,33.1605
6171,33.1713
6172,33.1659
6173,33.1605
6174,33.1714
6175,33.166
6176,33.1606
6177,33.1714
6178,33.1661
6179,33.1607
6180,33.1715
6181,33.1662
6182,33.1608
6183,33.1716
6184,33.1662
6185,33.1609
6186,33.1717
6187,33.1663
6188,33.161
6189,33.1718
6190,33.1664
6191,33.161
6192,33.1718
6193,33.1665
6194,33.1611
6195,33.1719
6196,33.1666
6197,33.1612
6198,33.172
6199,33.1666
6200,33.1613
6201,33.1721
6202,33.1667
6203,33.1614
6204,33.1721
6205,33.1668
6206,33.1615
6207,33.1722
6208,33.1669
6209,33.1615
6210,33.1723
6211,33.167
6212,33.1616
6213,33.1724
6214,33.167
6215,33.1617
6216,33.1725
6217,33.1671
6218,33.1618
6219,33.1725
6220,33.1672
6221,33.1619
6222,33.1726
6223,33.1673
6224,33.162
6225,33.1727
6226,33.1674
6227,33.162
6228,33.1728
6229,33.1674
6230,33.1621
6231,33.1728
6232,33.1675
6233,33.1622
6234,33.1729
6235,33.1676
6236,33.1623
6237,33.173
6238,33.1677
6239,33.1624
6240,33.1731
6241,33.1678
6242,33.1624
6243,33.1732
6244,33.1678
6245,33.1625
6246,33.1732
6247,33.1679
6248,33.1626
6249,33.1733
6250,33.168
6251,33.1627
6252,33.1734
6253,33.1681
6254,33.1628
6255,33.1735
6256,33.1682
6257,33.1629
6258,33.1735
6259,33.1682
6260,33.1629
6261,33.1736
6262,33.1683
6263,33.163
6264,33.1737
6265,33.1684
6266,33.1631
6267,33.1738
6268,33.1685
6269,33.1632
6270,33.1738
6271,33.1686
6272,33.1633
6273,33.1739
6274,33.1686
6275,33.1633
6276,33.174
6277,33.1687
6278,33.1634
6279,33.1741
6280,33.1688
6281,33.1635
6282,33.1741
6283,33.1689
6284,33.1636
6285,33.1742
6286,33.1689
6287,33.1637
6288,33.1743
6289,33.169
6290,33.1638
6291,33.1744
6292,33.1691
6293,33.1638
6294,33.1745
6295,33.1692
6296,33.1639
6297,33.1745
6298,33.1693
6299,33.164
6300,33.1746
6301,33.1693
6302,33.1641
6303,33.1747
6304,33.1694
6305,33.1642
6306,33.1748
6307,33.1695
6308,33.1642
6309,33.1748
6310,33.1696
6311,33.1643
6312,33.1749
6313,33.1696
6314,33.1644
6315,33.175
6316,33.1697
6317,33.1645
6318,33.1751
6319,33.1698
6320,33.1646
6321,33.1751
6322,33.1699
6323,33.1646
6324,33.1752
6325,33.17
6326,33.1647
6327,33.1753
6328,33.17
6329,33.1648
6330,33.1754
6331,33.1701
6332,33.1649
6333,33.1754
6334,33.1702
6335,33.165
6336,33.1755
6337,33.1703
6338,33.165
6339,33.1756
6340,33.1703
6341,33.1651
6342,33.1757
6343,33.1704
6344,33.1652
6345,33.1757
6346,33.1705
6347,33.1653
6348,33.1758
6349,33.1706
6350,33.1654
6351,33.1759
6352,33.1707
6353,33.1654
6354,33.176
6355,33.1707
6356,33.1655
6357,33.176
6358,33.1708
6359,33.1656
6360,33.1761
6361,33.1709
6362,33.1657
6363,33.1762
6364,33.171
6365,33.1658
6366,33.1762
6367,33.171
6368,33.1658
6369,33.1763
6370,33.1711
6371,33.1659
6372,33.1764
6373,33.1712
6374,33.166
6375,33.1765
6376,33.1713
6377,33.1661
6378,33.1765
6379,33.1713
6380,33.1661
6381,33.1766
6382,33.1714
6383,33.1662
6384,33.1767
6385,33.1715
6386,33.1663
6387,33.1768
6388,33.1716
6389,33.1664
6390,33.1768
6391,33.1716
6392,33.1665
6393,33.1769
6394,33.1717
6395,33.1665
6396,33.177
6397,33.1718
6398,33.1666
6399,33.1771
6400,33.1719
6401,33.1667
6402,33.1771
6403,33.172
6404,33.1668
6405,33.1772
6406,33.172
6407,33.1668
6408,33.1773
6409,33.1721
6410,33.1669
6411,33.1774
6412,33.1722
6413,33.167
6414,33.1774
6415,33.1723
6416,33.1671
6417,33.1775
6418,33.1723
6419,33.1672
6420,33.1776
6421,33.1724
6422,33.1672
6423,33.1776
6424,33.1725
6425,33.1673
6426,33.1777
6427,33.1726
6428,33.1674
6429,33.1778
6430,33.1726
6431,33.1675
6432,33.1779
6433,33.1727
6434,33.1675
6435,33.1779
6436,33.1728
6437,33.1676
6438,33.178
6439,33.1729
6440,33.1677
6441,33.1781
6442,33.1729
6443,33.1678
6444,33.1782
6445,33.173
6446,33.1679
6447,33.1782
6448,33.1731
6449,33.1679
6450,33.1783
6451,33.1732
6452,33.168
6453,33.1784
6454,33.1732
6455,33.1681
6456,33.1784
6457,33.1733
6458,33.1682
6459,33.1785
6460,33.1734
6461,33.1682
6462,33.1786
6463,33.1734
6464,33.1683
6465,33.1787
6466,33.1735
6467,33.1684
6468,33.1787
6469,33.1736
6470,33.1685
6471,33.1788
6472,33.1737
6473,33.1685
6474,33.1789
6475,33.1737
6476,33.1686
6477,33.1789
6478,33.1738
6479,33.1687
6480,33.179
6481,33.1739
6482,33.1688
6483,33.1791
6484,33.174
6485,33.1689
6486,33.1792
6487,33.174
6488,33.1689
6489,33.1792
6490,33.1741
6491,33.169
6492,33.1793
6493,33.1742
6494,33.1691
6495,33.1794
6496,33.1743
6497,33.1692
6498,33.1794
6499,33.1743
6500,33.1692
6501,33.1795
6502,33.1744
6503,33.1693
6504,33.1796
6505,33.1745
6506,33.1694
6507,33.1797
6508,33.1746
6509,33.1695
6510,33.1797
6511,33.1746
6512,33.1695
6513,33.1798
6514,33.1747
6515,33.1696
6516,33.1799
6517,33.1748
6518,33.1697
6519,33.1799
6520,33.1748
6521,33.1698
6522,33.18
6523,33.1749
6524,33.1698
6525,33.1801
6526,33.175
6527,33.1699
6528,33.1801
6529,33.1751
6530,33.17
6531,33.1802
6532,33.1751
6533,33.1701
6534,33.1803
6535,33.1752
6536,33.1701
6537,33.1804
6538,33.1753
6539,33.1702
6540,33.1804
6541,33.1754
6542,33.1703
6543,33.1805
6544,33.1754
6545,33.1704
6546,33.1806
6547,33.1755
6548,33.1704
6549,33.1806
6550,33.1756
6551,33.1705
6552,33.1807
6553,33.1756
6554,33.1706
6555,33.1808
6556,33.1757
6557,33.1707
6558,33.1808
6559,33.1758
6560,33.1707
6561,33.1809
6562,33.1759
6563,33.1708
6564,33.181
6565,33.1759
6566,33.1709
6567,33.1811
6568,33.176
6569,33.171
6570,33.1811
6571,33.1761
6572,33.171
6573,33.1812
6574,33.1761
6575,33.1711
6576,33.1813
6577,33.1762
6578,33.1712
6579,33.1813
6580,33.1763
6581,33.1713
6582,33.1814
6583,33.1764
6584,33.1713
6585,33.1815
6586,33.1764
6587,33.1714
6588,33.1815
6589,33.1765
6590,33.1715
6591,33.1816
6592,33.1766
6593,33.1715
6594,33.1817
6595,33.1766
6596,33.1716
6597,33.1817
6598,33.1767
6599,33.1717
6600,33.1818
6601,33.1768
6602,33.1718
6603,33.1819
6604,33.1769
6605,33.1718
6606,33.182
6607,33.1769
6608,33.1719
6609,33.182
6610,33.177
6611,33.172
6612,33.1821
6613,33.1771
6614,33.1721
6615,33.1822
6616,33.1771
6617,33.1721
6618,33.1822
6619,33.1772
6620,33.1722
6621,33.1823
6622,33.1773
6623,33.1723
6624,33.1824
6625,33.1774
6626,33.1724
6627,33.1824
6628,33.1774
6629,33.1724
6630,33.1825
6631,33.1775
6632,33.1725
6633,33.1826
6634,33.1776
6635,33.1726
6636,33.1826
6637,33.1776
6638,33.1726
6639,33.1827
6640,33.1777
6641,33.1727
6642,33.1828
6643,33.1778
6644,33.1728
6645,33.1828
6646,33.1779
6647,33.1729
6648,33.1829
6649,33.1779
6650,33.1729
6651,33.183
6652,33.178
6653,33.173
6654,33.183
6655,33.1781
6656,33.1731
6657,33.1831
6658,33.1781
6659,33.1731
6660,33.1832
6661,33.1782
6662,33.1732
6663,33.1833
6664,33.1783
6665,33.1733
6666,33.1833
6667,33.1783
6668,33.1734
6669,33.1834
6670,33.1784
6671,33.1734
6672,33.1835
6673,33.1785
6674,33.1735
6675,33.1835
6676,33.1786
6677,33.1736
6678,33.1836
6679,33.1786
6680,33.1737
6681,33.1837
6682,33.1787
6683,33.1737
6684,33.1837
6685,33.1788
6686,33.1738
6687,33.1838
6688,33.1788
6689,33.1739
6690,33.1839
6691,33.1789
6692,33.1739
6693,33.1839
6694,33.179
6695,33.174
6696,33.184
6697,33.179
6698,33.1741
6699,33.1841
6700,33.1791
6701,33.1742
6702,33.1841
6703,33.1792
6704,33.1742
6705,33.1842
6706,33.1792
6707,33.1743
6708,33.1843
6709,33.1793
6710,33.1744
6711,33.1843
6712,33.1794
6713,33.1744
6714,33.1844
6715,33.1794
6716,33.1745
6717,33.1845
6718,33.1795
6719,33.1746
6720,33.1845
6721,33.1796
6722,33.1747
6723,33.1846
6724,33.1797
6725,33.1747
6726,33.1847
6727,33.1797
6728,33.1748
6729,33.1847
6730,33.1798
6731,33.1749
6732,33.1848
6733,33.1799
6734,33.1749
6735,33.1849
6736,33.1799
6737,33.175
6738,33.1849
6739,33.18
6740,33.1751
6741,33.185
6742,33.1801
6743,33.1751
6744,33.1851
6745,33.1801
6746,33.1752
6747,33.1851
6748,33.1802
6749,33.1753
6750,33.1852
6751,33.1803
6752,33.1754
6753,33.1853
6754,33.1803
6755,33.1754
6756,33.1853
6757,33.1804
6758,33.1755
6759,33.1854
6760,33.1805
6761,33.1756
6762,33.1854
6763,33.1805
6764,33.1756
6765,33.1855
6766,33.1806
6767,33.1757
6768,33.1856
6769,33.1807
6770,33.1758
6771,33.1856
6772,33.1807
6773,33.1758
6774,33.1857
6775,33.1808
6776,33.1759
6777,33.1858
6778,33.1809
6779,33.176
6780,33.1858
6781,33.1809
6782,33.1761
6783,33.1859
6784,33.181
6785,33.1761
6786,33.186
6787,33.1811
6788,33.1762
6789,33.186
6790,33.1811
6791,33.1763
6792,33.1861
6793,33.1812
6794,33.1763
6795,33.1862
6796,33.1813
6797,33.1764
6798,33.1862
6799,33.1814
6800,33.1765
6801,33.1863
6802,33.1814
6803,33.1765
6804,33.1864
6805,33.1815
6806,33.1766
6807,33.1864
6808,33.1816
6809,33.1767
6810,33.1865
6811,33.1816
6812,33.1767
6813,33.1866
6814,33.1817
6815,33.1768
6816,33.1866
6817,33.1818
6818,33.1769
6819,33.1867
6820,33.1818
6821,33.177
6822,33.1867
6823,33.1819
6824,33.177
6825,33.1868
6826,33.182
6827,33.1771
6828,33.1869
6829,33.182
6830,33.1772
6831,33.1869
6832,33.1821
6833,33.1772
6834,33.187
6835,33.1822
6836,33.1773
6837,33.1871
6838,33.1822
6839,33.1774
6840,33.1871
6841,33.1823
6842,33.1774
6843,33.1872
6844,33.1823
6845,33.1775
6846,33.1873
6847,33.1824
6848,33.1776
6849,33.1873
6850,33.1825
6851,33.1776
6852,33.1874
6853,33.1825
6854,33.1777
6855,33.1875
6856,33.1826
6857,33.1778
6858,33.1875
6859,33.1827
6860,33.1778
6861,33.1876
6862,33.1827
6863,33.1779
6864,33.1876
6865,33.1828
6866,33.178
6867,33.1877
6868,33.1829
6869,33.178
6870,33.1878
6871,33.1829
6872,33.1781
6873,33.1878
6874,33.183
6875,33.1782
6876,33.1879
6877,33.1831
6878,33.1782
6879,33.188
6880,33.1831
6881,33.1783
6882,33.188
6883,33.1832
6884,33.1784
6885,33.1881
6886,33.1833
6887,33.1785
6888,33.1882
6889,33.1833
6890,33.1785
6891,33.1882
6892,33.1834
6893,33.1786
6894,33.1883
6895,33.1835
6896,33.1787
6897,33.1883
6898,33.1835
6899,33.1787
6900,33.1884
6901,33.1836
6902,33.1788
6903,33.1885
6904,33.1837
6905,33.1789
6906,33.1885
6907,33.1837
6908,33.1789
6909,33.1886
6910,33.1838
6911,33.179
6912,33.1887
6913,33.1839
6914,33.1791
6915,33.1887
6916,33.1839
6917,33.1791
6918,33.1888
6919,33.184
6920,33.1792
6921,33.1888
6922,33.1841
6923,33.1793
6924,33.1889
6925,33.1841
6926,33.1793
6927,33.189
6928,33.1842
6929,33.1794
6930,33.189
6931,33.1842
6932,33.1795
6933,33.1891
6934,33.1843
6935,33.1795
6936,33.1892
6937,33.1844
6938,33.1796
6939,33.1892
6940,33.1844
6941,33.1797
6942,33.1893
6943,33.1845
6944,33.1797
6945,33.1893
6946,33.1846
6947,33.1798
6948,33.1894
6949,33.1846
6950,33.1799
6951,33.1895
6952,33.1847
6953,33.1799
6954,33.1895
6955,33.1848
6956,33.18
6957,33.1896
6958,33.1848
6959,33.1801
6960,33.1897
6961,33.1849
6962,33.1801
6963,33.1897
6964,33.185
6965,33.1802
6966,33.1898
6967,33.185
6968,33.1803
6969,33.1898
6970,33.1851
6971,33.1803
6972,33.1899
6973,33.1851
6974,33.1804
6975,33.19
6976,33.1852
6977,33.1805
6978,33.19
6979,33.1853
6980,33.1805
6981,33.1901
6982,33.1853
6983,33.1806
6984,33.1901
6985,33.1854
6986,33.1806
6987,33.1902
6988,33.1855
6989,33.1807
6990,33.1903
6991,33.1855
6992,33.1808
6993,33.1903
6994,33.1856
6995,33.1808
6996,33.1904
6997,33.1857
6998,33.1809
6999,33.1905
7000,33.1857
7001,33.181
7002,33.1905
7003,33.1858
7004,33.181
7005,33.1906
7006,33.1858
7007,33.1811
7008,33.1906
7009,33.1859
7010,33.1812
7011,33.1907
7012,33.186
7013,33.1812
7014,33.1908
7015,33.186
7016,33.1813
7017,33.1908
7018,33.1861
7019,33.1814
7020,33.1909
7021,33.1862
7022,33.1814
7023,33.1909
7024,33.1862
7025,33.1815
7026,33.191
7027,33.1863
7028,33.1816
7029,33.1911
7030,33.1863
7031,33.1816
7032,33.1911
7033,33.1864
7034,33.1817
7035,33.1912
7036,33.1865
7037,33.1818
7038,33.1912
7039,33.1865
7040,33.1818
7041,33.1913
7042,33.1866
7043,33.1819
7044,33.1914
7045,33.1867
7046,33.1819
7047,33.1914
7048,33.1867
7049,33.182
7050,33.1915
7051,33.1868
7052,33.1821
7053,33.1915
7054,33.1868
7055,33.1821
7056,33.1916
7057,33.1869
7058,33.1822
7059,33.1917
7060,33.187
7061,33.1823
7062,33.1917
7063,33.187
7064,33.1823
7065,33.1918
7066,33.1871
7067,33.1824
7068,33.1919
7069,33.1872
7070,33.1825
7071,33.1919
7072,33.1872
7073,33.1825
7074,33.192
7075,33.1873
7076,33.1826
7077,33.192
7078,33.1873
7079,33.1827
7080,33.1921
7081,33.1874
7082,33.1827
7083,33.1922
7084,33.1875
7085,33.1828
7086,33.1922
7087,33.1875
7088,33.1828
7089,33.1923
7090,33.1876
7091,33.1829
7092,33.1923
7093,33.1876
7094,33.183
7095,33.1924
7096,33.1877
7097,33.183
7098,33.1924
7099,33.1878
7100,33.1831
7101,33.1925
7102,33.1878
7103,33.1832
7104,33.1926
7105,33.1879
7106,33.1832
7107,33.1926
7108,33.188
7109,33.1833
7110,33.1927
7111,33.188
7112,33.1834
7113,33.1927
7114,33.1881
7115,33.1834
7116,33.1928
7117,33.1881
7118,33.1835
7119,33.1929
7120,33.1882
7121,33.1835
7122,33.1929
7123,33.1883
7124,33.1836
7125,33.193
7126,33.1883
7127,33.1837
7128,33.193
7129,33.1884
7130,33.1837
7131,33.1931
7132,33.1884
7133,33.1838
7134,33.1932
7135,33.1885
7136,33.1839
7137,33.1932
7138,33.1886
7139,33.1839
7140,33.1933
7141,33.1886
7142,33.184
7143,33.1933
7144,33.1887
7145,33.184
7146,33.1934
7147,33.1888
7148,33.1841
7149,33.1935
7150,33.1888
7151,33.1842
7152,33.1935
7153,33.1889
7154,33.1842
7155,33.1936
7156,33.1889
7157,33.1843
7158,33.1936
7159,33.189
7160,33.1844
7161,33.1937
7162,33.1891
7163,33.1844
7164,33.1937
7165,33.1891
7166,33.1845
7167,33.1938
7168,33.1892
7169,33.1845
7170,33.1939
7171,33.1892
7172,33.1846
7173,33.1939
7174,33.1893
7175,33.1847
7176,33.194
7177,33.1894
7178,33.1847
7179,33.194
7180,33.1894
7181,33.1848
7182,33.1941
7183,33.1895
7184,33.1849
7185,33.1942
7186,33.1895
7187,33.1849
7188,33.1942
7189,33.1896
7190,33.185
7191,33.1943
7192,33.1897
7193,33.185
7194,33.1943
7195,33.1897
7196,33.1851
7197,33.1944
7198,33.1898
7199,33.1852
7200,33.1944
7201,33.1898
7202,33.1852
7203,33.1945
7204,33.1899
7205,33.1853
7206,33.1946
7207,33.19
7208,33.1853
7209,33.1946
7210,33.19
7211,33.1854
7212,33.1947
7213,33.1901
7214,33.1855
7215,33.1947
7216,33.1901
7217,33.1855
7218,33.1948
7219,33.1902
7220,33.1856
7221,33.1948
7222,33.1903
7223,33.1857
